idx,smiles,homolumogap
30977,C1CNC2CC2CN1,14.71389
21772,COCC1CC1(C)O,16.48833
10908,CC(N)c1cocn1,13.90164
41077,CCc1ccsc1C,12.33128
33596,OC1(C2CCO2)CC1,16.41133
18152,CC(C)C1(C)CC1N,15.20914
1461,CC(CCN)C1CC1,16.56044
37501,CC12CC1C1CN1C2,16.08316
1688,NC1C2C3CN(C3)C12,15.68887
14281,NC12CCC(N)(C1)C2,15.74901
36231,c1csc(C2CO2)n1,12.44829
29319,CC1C(O)C1CCO,16.24316
39577,c1nsc2c1OCC2,11.90978
44804,CC(O)C1(CN)CO1,16.33296
32186,CC1C(C)C1C1CO1,16.74902
42320,CCNCCC(C)O,15.66792
27214,CC(CCN)CCN,16.50793
40080,OC1(CC2CO2)CC1,16.61296
34328,CCC(C)C1CCN1,15.42955
12581,c1cc(N2CC2)ns1,12.26979
17233,c1[nH]cc2c1COC2,13.24367
598,CC1CC(O)C1(C)C,16.58847
6985,CC12CCCN1C2,15.9071
37677,CC(C)OC(C)C,16.87528
44621,CC(C)C1CCCO1,16.91691
22092,CC1CCOCC1N,15.87826
5777,NCC1(CCO)CN1,15.95227
34424,Cc1c(N)ccn1C,13.21837
13628,C1CC2C1CC1OC12,17.20997
17978,CC1CC(O)CO1,16.97269
37099,CC(N)CC1(N)CC1,15.90193
37226,CC1(C)CCCC1,17.43038
9163,Cc1ccc(Cl)cc1,12.37945
25352,OC1C2COC1C2,16.63174
35152,CC1CC1(O)CCO,16.10221
35668,CC1COC2(CC2)O1,16.25541
22220,CC1CC2CC(C1)O2,16.68561
44733,C1CNC2COC2C1,15.26818
5933,CCC1OC(C)C1N,15.80778
10358,CC(C)C1NCC1O,15.78248
38695,CNCc1c[nH]cn1,13.94654
14932,CN(C)C1CC1CO,15.94629
37293,CCNC(C)COC,16.1169
5377,CC1(O)COC1(C)C,16.53895
6465,OC1CNC1,15.9803
10355,CCCOC(C)CN,16.54983
40322,CN(CCN)CCO,15.82928
40876,CNCC1(CO)CC1,15.9705
8899,Cc1cc(N)c(O)s1,12.25128
45512,C1CC1C1CC1,16.45133
38142,CN1CC2CC1CN2,14.76315
5242,CC(N)C1(N)CC1N,14.60124
